,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,job_new,reason_new
3350,0,17800,100277.0,163702.0,,Other,7.0,1.0,0.0,256.85447121,1.0,24.0,36.354036449,3,1
3351,0,17800,51689.0,115660.0,DebtCon,ProfExe,16.0,0.0,0.0,270.04499102,0.0,19.0,27.467001805,4,1
3352,0,17800,137169.0,182280.0,DebtCon,Mgr,12.0,0.0,0.0,241.37530714,0.0,21.0,28.846448119,1,1
3353,0,17800,13839.0,171378.0,HomeImp,Mgr,23.0,0.0,0.0,86.702624803,2.0,21.0,31.359609533,1,2
3354,0,17800,13660.0,173360.0,HomeImp,Mgr,23.0,0.0,0.0,78.838898801,2.0,21.0,30.062792323,1,2
3355,0,17800,8642.0,88369.0,HomeImp,Other,13.0,0.0,0.0,265.02210303,0.0,22.0,26.480792368,3,2
3356,0,17800,36902.0,57622.0,HomeImp,Other,9.0,0.0,0.0,121.87970265,0.0,10.0,19.142116568,3,2
3357,0,17800,54003.0,116434.0,DebtCon,ProfExe,18.0,0.0,0.0,268.71530396,0.0,19.0,24.251971765,4,1
3358,0,17800,69306.0,94504.0,HomeImp,ProfExe,7.0,0.0,0.0,85.850829978,0.0,15.0,32.294216902,4,2
3359,0,17800,56432.0,157665.0,DebtCon,ProfExe,20.0,0.0,0.0,238.16689863,0.0,27.0,20.079334384,4,1
3360,0,17800,44326.0,79651.0,DebtCon,ProfExe,4.0,0.0,0.0,246.7969491,3.0,32.0,32.509012068,4,1
3361,1,17900,70046.0,135917.0,DebtCon,Self,1.0,1.0,2.0,138.01100827,0.0,16.0,38.289202295,6,1
3362,0,17900,37265.0,53214.0,DebtCon,ProfExe,2.0,0.0,0.0,259.96383104,0.0,34.0,39.831500564,4,1
3363,0,17900,62697.0,89848.0,DebtCon,Office,7.0,0.0,0.0,113.05889691,0.0,19.0,24.072191356,2,1
3364,0,17900,72501.0,94488.0,DebtCon,Office,1.0,0.0,0.0,162.38956192,3.0,19.0,29.961189014,2,1
3365,0,17900,97335.0,167384.0,,Other,7.0,0.0,0.0,250.48710842,1.0,24.0,39.15632328,3,1
3366,0,17900,63559.0,81536.0,HomeImp,ProfExe,13.0,0.0,3.0,176.87076849,0.0,13.0,26.189767088,4,2
3367,0,17900,66823.0,91680.0,DebtCon,Mgr,0.0,0.0,0.0,89.43649279,0.0,18.0,27.710657289,1,1
3368,0,17900,38233.0,63578.0,DebtCon,,6.0,1.0,0.0,79.1215828,2.0,9.0,26.518830695,3,1
3369,0,17900,70444.0,95860.0,HomeImp,Office,7.0,0.0,0.0,95.684254766,0.0,11.0,38.142822739,2,2
3371,0,17900,102054.0,143103.0,DebtCon,Office,5.0,0.0,0.0,125.85853903,2.0,16.0,32.847435051,2,1
3372,0,17900,56273.0,111507.0,HomeImp,Office,1.0,0.0,2.0,123.02256355,1.0,23.0,39.491487113,2,2
3373,1,17900,51080.0,92051.0,HomeImp,Mgr,10.0,0.0,0.0,117.08978536,0.0,31.0,42.373232999,1,2
3374,0,17900,46342.0,68029.0,DebtCon,Mgr,26.0,1.0,0.0,279.00708055,1.0,17.0,36.07297543,1,1
3376,0,17900,68779.0,98623.0,DebtCon,Mgr,1.0,0.0,0.0,83.861641243,0.0,17.0,26.405666645,1,1
3377,1,17900,63000.0,31953.0,HomeImp,Other,10.0,0.0,1.0,74.429307591,1.0,2.0,29.975603348,3,2
3378,0,18000,68000.0,98898.0,DebtCon,Office,10.0,0.0,0.0,206.96666667,2.0,13.0,34.669820788500004,2,1
3380,0,18000,62216.0,85503.0,DebtCon,Other,3.0,0.0,0.0,307.25070127,2.0,15.0,41.439390666,3,1
3381,0,18000,97523.0,130166.0,DebtCon,Mgr,5.0,0.0,0.0,247.97282353,3.0,42.0,40.591687385,1,1
3382,0,18000,63508.0,94991.0,DebtCon,Office,1.0,0.0,0.0,155.88472429,0.0,25.0,23.58566428,2,1
3383,0,18000,65836.0,100292.0,HomeImp,ProfExe,22.0,0.0,0.0,237.10163194,0.0,24.0,36.33819671,4,2
3384,0,18000,63000.0,53365.0,DebtCon,Other,7.0,0.0,0.0,340.46080102,1.0,17.0,30.575650029,3,1
3385,0,18000,72152.0,102671.0,HomeImp,ProfExe,7.0,0.0,0.0,84.639348205,0.0,16.0,32.886875225,4,2
3386,0,18000,88509.0,112933.0,DebtCon,ProfExe,4.0,0.0,0.0,150.80236935,1.0,21.0,23.200941214,4,1
3387,0,18000,84824.0,115146.0,DebtCon,Other,21.0,0.0,0.0,293.98043579,0.0,16.0,27.097523474,3,1
3388,0,18000,23252.0,50750.0,DebtCon,ProfExe,16.0,0.0,0.0,180.6,1.0,20.0,34.669820788500004,4,1
3389,0,18000,46865.0,61266.0,DebtCon,,5.0,0.0,0.0,102.59467389,2.0,9.0,26.353753375,3,1
3390,0,18000,105000.0,172500.0,DebtCon,Office,6.0,0.0,0.0,219.16666667,4.0,24.0,34.669820788500004,2,1
3391,0,18000,23000.0,46000.0,DebtCon,Other,0.2,0.0,0.0,312.53333333,1.0,25.0,34.669820788500004,3,1
3392,0,18000,7051.0,66200.0,DebtCon,Office,7.0,0.0,0.0,250.56666667,0.0,22.0,34.669820788500004,2,1
3393,0,18000,88000.0,131300.0,DebtCon,Mgr,14.0,0.0,0.0,179.56666667,2.0,26.0,34.669820788500004,1,1
3395,0,18000,94554.0,119000.0,HomeImp,Mgr,1.0,0.0,1.0,308.46666667,1.0,20.0,34.669820788500004,1,2
3396,0,18000,90000.0,120600.0,DebtCon,Office,25.0,0.0,0.0,272.93333333,3.0,17.0,34.669820788500004,2,1
3397,0,18000,45000.0,68500.0,DebtCon,ProfExe,10.0,0.0,0.0,190.8,1.0,42.0,34.669820788500004,4,1
3398,0,18000,56000.0,78000.0,DebtCon,,4.0,0.0,0.0,108.53333333,0.0,16.0,34.669820788500004,3,1
3399,1,18000,62000.0,160800.0,HomeImp,ProfExe,15.0,0.0,0.0,129.83333333,1.0,11.0,34.669820788500004,4,2
3400,1,18000,12900.0,21500.0,HomeImp,Office,5.0,3.0,0.0,109.56666667,0.0,33.0,34.669820788500004,2,2
3401,1,18000,57988.0,86970.0,DebtCon,Other,16.0,0.0,0.0,165.33333333,2.0,14.0,34.669820788500004,3,1
3402,1,18000,99401.0,140000.0,DebtCon,Other,8.9,2.0,0.0,150.1,3.0,20.0,34.669820788500004,3,1
3403,1,18000,39005.0,60000.0,DebtCon,Other,10.0,2.0,0.0,112.63333333,5.0,5.0,34.669820788500004,3,1
3404,1,18000,47000.0,69000.0,DebtCon,Other,6.0,3.0,2.0,110.63333333,2.0,24.0,34.669820788500004,3,1
3405,0,18000,52301.0,79959.0,DebtCon,Other,1.0,0.0,1.0,290.2806482,0.0,9.0,37.16369797,3,1
3406,0,18000,55169.0,114786.0,HomeImp,Office,2.0,0.0,2.0,120.15410625,0.0,24.0,37.547732856,2,2
3407,0,18000,100822.0,118817.0,DebtCon,ProfExe,0.0,0.0,0.0,126.42643974,0.0,30.0,37.877411067,4,1
3408,1,18000,48724.0,72654.0,DebtCon,Other,7.0,0.0,0.0,62.088605958,0.0,4.0,31.570298921,3,1
3410,0,18000,90275.0,135792.0,DebtCon,Mgr,13.0,0.0,0.0,178.66176401,1.0,26.0,33.336960792,1,1
3411,0,18000,74162.0,89823.0,DebtCon,Other,0.0,2.0,1.0,121.76146583,1.0,26.0,34.025207507,3,1
3412,1,18000,114000.0,147140.0,DebtCon,Other,5.0,0.0,0.0,122.73333333,2.0,13.0,34.669820788500004,3,1
3413,0,18000,50409.0,78404.0,DebtCon,ProfExe,9.0,0.0,0.0,191.28207894,0.0,42.0,39.483023972,4,1
3414,0,18000,54196.0,71412.0,DebtCon,ProfExe,10.0,0.0,0.0,189.87427039,1.0,42.0,37.352105103,4,1
3415,0,18000,41814.0,62845.0,HomeImp,Other,27.0,0.0,0.0,244.88185992,0.0,14.0,23.537045228,3,2
3416,0,18000,63000.0,97026.0,,Other,7.0,0.0,0.0,182.59781573,1.0,9.0,30.675510367,3,1
3417,0,18000,107546.0,176314.0,DebtCon,Office,6.0,0.0,0.0,218.01938613,3.0,23.0,40.15214366,2,1
3418,0,18100,81916.0,104048.0,DebtCon,Other,0.0,0.0,0.0,154.4259959,0.0,18.0,33.678025773,3,1
3419,0,18100,144692.0,183630.0,DebtCon,Mgr,11.0,0.0,0.0,256.2054726,0.0,21.0,27.384116512,1,1
3420,0,18100,53524.0,102133.0,HomeImp,Other,0.0,0.0,3.0,52.94238739,1.0,9.0,40.616797274,3,2
3421,0,18100,46145.0,72200.0,DebtCon,ProfExe,11.0,0.0,0.0,178.19207766,0.0,42.0,40.574022482,4,1
3423,0,18100,57864.0,164069.0,DebtCon,ProfExe,19.0,0.0,0.0,247.54527102,0.0,27.0,21.469271809,4,1
3424,0,18100,71814.0,89941.0,DebtCon,Other,10.0,0.0,0.0,83.167810785,3.0,11.0,32.285405494,3,1
3425,0,18100,62783.0,86066.0,DebtCon,Other,0.0,0.0,0.0,293.35858684,2.0,15.0,43.617714297,3,1
3426,0,18100,89454.0,119019.0,DebtCon,Other,13.0,0.0,0.0,127.24619628,1.0,8.0,37.525272691,3,1
3427,0,18100,112832.0,182418.0,DebtCon,Office,8.0,0.0,0.0,230.07213106,3.0,23.0,40.298698909,2,1
3428,0,18100,95322.0,119643.0,HomeImp,Mgr,2.0,0.0,0.0,313.60338664,1.0,20.0,42.119285302,1,2
3429,0,18100,22203.0,138057.0,DebtCon,Other,8.0,0.0,0.0,356.90906747,1.0,10.0,40.874382077,3,1
3430,0,18100,73356.0,86885.0,DebtCon,Other,10.0,0.0,0.0,73.746710533,3.0,12.0,31.571018889,3,1
3432,0,18100,27239.0,39723.0,DebtCon,Mgr,17.0,0.0,0.0,111.53221405,1.0,16.0,24.449452808,1,1
3433,0,18100,23928.0,55734.0,DebtCon,ProfExe,17.0,0.0,0.0,175.89535449,0.0,19.0,37.945522273,4,1
3434,0,18100,32554.0,92419.0,DebtCon,ProfExe,8.0,0.0,0.0,164.90961318,1.0,20.0,29.016609979,4,1
3435,0,18100,18611.0,171194.0,HomeImp,Self,5.0,0.0,0.0,313.03794532,0.0,26.0,27.199154012,6,2
3436,0,18200,50250.0,72000.0,DebtCon,Mgr,10.0,2.0,0.0,75.066666667,3.0,28.0,34.669820788500004,1,1
3437,0,18200,93702.0,158647.0,HomeImp,ProfExe,4.0,0.0,1.0,96.177793274,0.0,16.0,34.709935978,4,2
3438,0,18200,16386.0,170310.0,HomeImp,Mgr,23.0,0.0,0.0,73.007277303,2.0,20.0,29.804601445,1,2
3439,1,18200,67809.0,89339.0,DebtCon,Sales,0.0,3.0,0.0,102.46098622,2.0,19.0,38.345340781,5,1
3440,0,18200,13925.0,94898.0,DebtCon,Other,22.0,0.0,0.0,223.90191801,2.0,41.0,35.998225405,3,1
3441,0,18200,34593.0,56658.0,DebtCon,Other,15.0,0.0,0.0,126.04800979,1.0,18.0,36.926634786,3,1
3442,0,18200,49653.0,159076.0,DebtCon,ProfExe,20.0,0.0,0.0,231.54972268,0.0,27.0,20.415931614,4,1
3443,0,18200,94727.0,136877.0,DebtCon,Mgr,15.0,0.0,0.0,168.95996818,2.0,26.0,36.056437467,1,1
3444,1,18200,55406.0,78682.0,DebtCon,Other,7.0,0.0,0.0,122.71770946,0.0,39.0,33.693831299,3,1
3445,0,18200,4447.0,21510.0,DebtCon,Other,7.0,0.0,0.0,67.0,2.0,19.0,34.669820788500004,3,1
3447,0,18200,97146.0,124195.0,DebtCon,Office,24.0,0.0,0.0,278.3074217,2.0,17.0,32.721694978,2,1
3448,0,18200,61690.0,89963.0,HomeImp,ProfExe,15.0,0.0,2.0,157.40967898,0.0,14.0,27.946675965,4,2
3449,0,18200,61554.0,94510.0,DebtCon,Office,2.0,0.0,0.0,161.35269333,0.0,24.0,23.896554711,2,1
3450,0,18200,4927.0,30198.0,DebtCon,Other,7.0,0.0,0.0,89.599838668,1.0,19.0,41.230526879,3,1
3451,0,18200,53646.0,156048.0,DebtCon,ProfExe,20.0,0.0,0.0,232.29712557,0.0,27.0,20.856067533,4,1
3453,0,18200,62141.0,90434.0,DebtCon,Office,0.0,0.0,0.0,69.410776649,0.0,22.0,35.357287245,2,1
3454,0,18200,68743.0,92112.0,DebtCon,Mgr,0.0,0.0,0.0,95.34376502,0.0,16.0,26.692666627,1,1
3456,0,18200,78077.0,105522.0,DebtCon,ProfExe,0.0,0.0,0.0,278.44302157,2.0,22.0,38.939650897,4,1
3457,0,18200,63852.0,93356.0,DebtCon,Other,1.0,0.0,0.0,181.91176992,0.0,31.0,33.209409246,3,1
3458,0,18200,39109.0,62371.0,HomeImp,Other,25.0,0.0,0.0,268.19826067,0.0,13.0,24.748181035,3,2
3459,0,18200,57980.0,79265.0,DebtCon,Other,16.0,0.0,0.0,194.05429283,0.0,20.0,37.725760606,3,1
3460,0,18300,40018.0,65355.0,DebtCon,Other,16.0,1.0,0.0,287.97462979,0.0,21.0,28.362882965,3,1
3461,0,18300,90337.0,103864.0,HomeImp,ProfExe,3.0,0.0,0.0,118.53458669,0.0,25.0,39.720488984,4,2
3462,0,18300,109437.0,114900.0,DebtCon,Other,1.0,0.0,0.0,138.17185084,1.0,20.0,38.332316894,3,1
3463,0,18300,55584.0,95236.0,,ProfExe,10.0,0.0,0.0,166.62473824,1.0,15.0,24.590633188,4,1
3465,0,18300,26982.0,59552.0,DebtCon,ProfExe,15.0,0.0,0.0,183.61441489,1.0,19.0,36.299617975,4,1
3466,0,18300,63351.0,87645.0,DebtCon,Other,1.0,0.0,0.0,324.614647,3.0,15.0,43.90230255,3,1
3467,0,18300,109192.0,139384.0,DebtCon,ProfExe,6.0,0.0,0.0,122.86557582,0.0,14.0,29.397593104,4,1
3468,0,18300,90099.0,118545.0,DebtCon,ProfExe,12.0,0.0,0.0,140.51585064,3.0,18.0,38.899231691,4,1
3469,0,18300,31427.0,60249.0,DebtCon,Other,16.0,0.0,0.0,110.55227739,0.0,18.0,40.00125599,3,1
3470,0,18300,35975.0,60500.0,DebtCon,Office,13.0,0.0,2.0,118.66666667,1.0,22.0,34.669820788500004,2,1
3472,0,18300,73510.0,95132.0,DebtCon,Mgr,0.0,0.0,0.0,86.684295749,0.0,17.0,25.244046294,1,1
3473,0,18300,93728.0,153093.0,HomeImp,ProfExe,5.0,0.0,0.0,109.33710593,0.0,16.0,36.213987487,4,2
3474,0,18300,68096.0,99051.0,DebtCon,Mgr,1.0,0.0,0.0,85.843161697,0.0,17.0,27.633516483,1,1
3475,0,18300,68517.0,97151.0,HomeImp,ProfExe,7.0,0.0,0.0,77.521818836,0.0,15.0,32.004056088,4,2
3476,0,18300,12169.0,93564.0,HomeImp,Other,13.0,0.0,1.0,274.48139853,0.0,23.0,30.269218177,3,2
3477,0,18300,89455.0,124840.0,DebtCon,ProfExe,13.0,0.0,0.0,148.76466054,1.0,24.0,29.962401502,4,1
3478,0,18300,67550.0,95440.0,DebtCon,Office,3.0,0.0,0.0,154.15011358,0.0,25.0,22.854999265,2,1
3479,0,18400,68655.0,94322.0,HomeImp,ProfExe,8.0,0.0,0.0,76.794701258,0.0,15.0,32.74121014,4,2
3480,0,18400,89101.0,118748.0,DebtCon,ProfExe,7.0,0.0,0.0,153.84976303,2.0,21.0,21.76282696,4,1
3481,0,18400,65519.0,89276.0,DebtCon,Other,0.0,1.0,2.0,123.09855199,2.0,26.0,36.354203237,3,1
3482,1,18400,88352.0,110216.0,HomeImp,Other,1.0,0.0,0.0,376.72364282,3.0,31.0,47.830671133,3,2
3483,0,18400,94280.0,122172.0,DebtCon,Office,23.0,0.0,0.0,280.04883361,2.0,16.0,33.363528658,2,1
3484,0,18400,63569.0,95729.0,HomeImp,ProfExe,23.0,0.0,0.0,237.2759487,0.0,23.0,38.41536702,4,2
3485,0,18400,61049.0,96397.0,DebtCon,Office,2.0,0.0,0.0,80.155757172,0.0,23.0,35.425579192,2,1
3486,0,18400,99902.0,125249.0,DebtCon,Office,26.0,0.0,0.0,294.42411801,2.0,16.0,33.488547383,2,1
3487,1,18400,72718.0,98065.0,DebtCon,Other,8.0,0.0,0.0,119.05781713,0.0,19.0,35.364128433,3,1
3488,1,18400,116228.0,148722.0,DebtCon,Other,1.0,0.0,0.0,159.16923466,2.0,25.0,38.079761822,3,1
3489,0,18400,110580.0,137926.0,DebtCon,ProfExe,6.0,0.0,0.0,93.432749909,0.0,13.0,29.116887715,4,1
3490,0,18400,94952.0,129177.0,DebtCon,ProfExe,12.0,0.0,0.0,140.48070351,1.0,24.0,29.967505846,4,1
3491,0,18400,83548.0,111626.0,DebtCon,ProfExe,9.0,0.0,0.0,163.85439342,3.0,17.0,37.078117787,4,1
3492,0,18400,16756.0,66340.0,DebtCon,Office,7.0,0.0,0.0,239.84485263,0.0,21.0,38.662629402,2,1
3493,0,18400,40673.0,60418.0,HomeImp,Other,27.0,0.0,0.0,247.64957888,0.0,13.0,24.980298956,3,2
3494,0,18400,41730.0,59750.0,DebtCon,,6.0,1.0,0.0,109.96140649,1.0,10.0,27.911845443,3,1
3495,0,18400,48970.0,69559.0,DebtCon,ProfExe,20.0,0.0,0.0,178.01583301,0.0,23.0,39.707988067,4,1
3496,0,18400,75491.0,101745.0,DebtCon,ProfExe,0.0,0.0,0.0,279.37005066,1.0,20.0,38.750299661,4,1
3498,0,18400,62300.0,95869.0,DebtCon,Other,2.0,0.0,0.0,172.75912343,1.0,31.0,35.189447274,3,1
3499,0,18500,57174.0,91772.0,HomeImp,ProfExe,4.0,0.0,0.0,129.66321658,0.0,13.0,28.904478844,4,2
3500,0,18500,46555.0,69186.0,DebtCon,ProfExe,19.0,0.0,0.0,187.23013253,0.0,22.0,38.188143858,4,1
3501,0,18500,63000.0,94125.0,,Other,7.0,1.0,0.0,178.64563647,0.0,11.0,30.931410217,3,1
3502,0,18500,26389.0,85552.0,DebtCon,ProfExe,7.0,0.0,0.0,152.04065885,1.0,21.0,27.356208077,4,1
3503,0,18500,14517.0,95150.0,HomeImp,Other,11.0,0.0,0.0,272.03410245,0.0,22.0,27.478583037,3,2
3504,0,18500,102472.0,115719.0,DebtCon,ProfExe,0.0,0.0,0.0,120.09026456,0.0,30.0,34.243440963,4,1
3505,0,18500,10934.0,66367.0,DebtCon,Sales,1.0,0.0,0.0,326.56732823,0.0,5.0,38.151671011,5,1
3506,0,18500,14111.0,71628.0,DebtCon,Office,7.0,0.0,0.0,246.99093051,0.0,22.0,39.611541723,2,1
3507,0,18500,65165.0,90805.0,DebtCon,Office,2.0,0.0,0.0,160.73226514,0.0,25.0,25.372047645,2,1
3508,0,18500,81938.0,106187.0,DebtCon,ProfExe,2.0,0.0,0.0,282.90060926,1.0,21.0,40.038841103,4,1
3509,0,18500,23618.0,37539.0,,Office,1.0,0.0,0.0,199.7237771,0.0,15.0,36.982729198,2,1
3510,0,18500,67686.0,95949.0,HomeImp,ProfExe,9.0,0.0,0.0,78.949070691,0.0,16.0,31.808242985,4,2
3511,0,18500,42683.0,68000.0,DebtCon,Office,3.0,0.0,0.0,229.3,0.0,12.0,34.669820788500004,2,1
3512,0,18500,67290.0,95750.0,DebtCon,Other,7.0,2.0,1.0,237.1,2.0,14.0,34.669820788500004,3,1
3514,0,18500,49367.0,71485.0,DebtCon,ProfExe,10.0,0.0,0.0,175.38704889,1.0,42.0,37.772221651,4,1
3515,0,18500,99474.0,127470.0,DebtCon,Office,22.0,0.0,0.0,287.00225626,3.0,16.0,30.996027629,2,1
3516,0,18500,38145.0,59415.0,HomeImp,Other,25.0,0.0,0.0,241.89735737,0.0,14.0,23.870792259,3,2
3517,0,18500,90150.0,122767.0,DebtCon,ProfExe,12.0,0.0,0.0,135.57297776,1.0,25.0,33.46387238,4,1
3518,0,18600,72860.0,90347.0,DebtCon,Other,0.0,1.0,1.0,104.04046687,2.0,26.0,36.025925278,3,1
3519,1,18600,73473.0,105848.0,HomeImp,Mgr,9.0,0.0,4.0,186.71283572,1.0,14.0,27.646036576,1,2
3520,0,18600,84874.0,115759.0,DebtCon,ProfExe,9.0,0.0,0.0,146.06981083,3.0,18.0,39.834319933,4,1
3521,0,18600,47199.0,70134.0,DebtCon,Other,8.0,0.0,0.0,86.558860141,3.0,15.0,43.507938545,3,1
3522,1,18600,23850.0,61808.0,HomeImp,Other,12.0,0.0,0.0,46.946164052,0.0,8.0,40.852927503,3,2
3523,0,18600,60709.0,89683.0,DebtCon,Other,1.0,0.0,0.0,316.31385839,2.0,16.0,43.756566038,3,1
3524,0,18600,58992.0,86816.0,DebtCon,,4.0,0.0,0.0,103.50429531,0.0,16.0,40.956598244,3,1
3525,0,18600,96993.0,134785.0,DebtCon,Mgr,14.0,0.0,0.0,173.89751303,2.0,25.0,33.363269718,1,1
3527,0,18600,14167.0,71194.0,DebtCon,Office,7.0,0.0,0.0,264.01712414,0.0,21.0,40.246901138,2,1
3528,0,18600,98200.0,123662.0,DebtCon,Office,0.0,0.0,3.0,241.64223157,0.0,29.0,41.05065735,2,1
3529,0,18600,100144.0,153751.0,HomeImp,ProfExe,4.0,0.0,0.0,93.662170489,0.0,16.0,34.892733618,4,2
3530,0,18600,20915.0,40098.0,,Office,2.0,0.0,0.0,213.45053689,0.0,16.0,40.250033734,2,1
3531,0,18600,38674.0,63641.0,HomeImp,Other,23.0,0.0,0.0,245.04937197,0.0,13.0,25.180989842,3,2
3532,0,18600,50167.0,96312.0,DebtCon,ProfExe,5.0,0.0,0.0,128.33943385,1.0,21.0,36.377322201,4,1
3533,0,18600,39783.0,59196.0,DebtCon,Other,17.0,0.0,0.0,279.81006654,0.0,21.0,29.774806835,3,1
3535,0,18600,48711.0,69611.0,HomeImp,Office,2.0,0.0,0.0,130.25313366,0.0,17.0,33.691188019,2,2
3537,0,18600,49385.0,70220.0,DebtCon,ProfExe,6.0,0.0,0.0,229.474919,2.0,32.0,30.731396529,4,1
3538,0,18600,57300.0,8000.0,DebtCon,Other,6.0,0.0,0.0,68.0,1.0,17.0,34.669820788500004,3,1
3539,0,18600,132785.0,155644.0,DebtCon,Mgr,7.0,0.0,0.0,225.72750616,0.0,20.0,37.32857399,1,1
3540,0,18600,43438.0,69441.0,DebtCon,Office,1.0,0.0,0.0,229.2744494,0.0,11.0,35.800071424,2,1
3541,0,18600,63000.0,95085.0,,Other,7.0,0.0,0.0,175.78799489,1.0,10.0,32.250915334,3,1
3542,0,18600,63000.0,20700.0,DebtCon,ProfExe,6.0,0.0,0.0,104.53333333,1.0,19.0,34.669820788500004,4,1
3543,0,18600,80970.0,101244.0,DebtCon,ProfExe,0.0,0.0,0.0,272.88259897,2.0,20.0,39.808993217,4,1
3544,0,18600,15243.0,172611.0,HomeImp,Mgr,25.0,0.0,0.0,73.441538538,2.0,21.0,29.095882796,1,2
3545,1,18600,51936.0,75278.0,DebtCon,ProfExe,3.0,0.0,0.0,199.80175424,0.0,21.0,36.995645842,4,1
3546,0,18600,96476.0,119780.0,DebtCon,Office,0.0,0.0,2.0,264.15312468,0.0,29.0,40.805743364,2,1
3547,0,18700,37883.0,64763.0,HomeImp,Other,25.0,0.0,0.0,236.99683653,0.0,13.0,23.621203075,3,2
3549,0,18700,65458.0,84639.0,DebtCon,Other,0.0,1.0,2.0,97.146544029,2.0,25.0,33.690687903,3,1
3550,1,18700,39441.0,71345.0,DebtCon,Other,11.0,0.0,4.0,132.83675752,0.0,13.0,27.691648158,3,1
3551,0,18700,69954.0,104510.0,DebtCon,Office,10.0,0.0,0.0,211.24331121,2.0,13.0,33.549858765,2,1
3552,0,18700,11886.0,63762.0,DebtCon,Sales,0.0,0.0,0.0,315.2604995,0.0,5.0,39.675833586,5,1
3553,0,18700,47903.0,63933.0,HomeImp,Office,3.0,0.0,0.0,120.41804194,1.0,17.0,32.977596653,2,2
3554,0,18700,136790.0,178135.0,DebtCon,Mgr,12.0,0.0,0.0,246.95441969,0.0,21.0,30.11861356,1,1
3555,0,18700,99003.0,162566.0,,Other,7.0,1.0,0.0,252.26379877,1.0,23.0,39.209039167,3,1
3556,0,18700,63990.0,94035.0,,ProfExe,9.0,0.0,0.0,166.62473824,0.0,14.0,25.783356591,4,1
3557,0,18700,110292.0,132953.0,DebtCon,ProfExe,7.0,0.0,0.0,105.4248876,0.0,14.0,30.552752321,4,1
3558,0,18700,50354.0,79011.0,DebtCon,Other,1.0,0.0,1.0,290.82702957,1.0,10.0,35.139034361,3,1
3559,0,18700,68196.0,89641.0,DebtCon,Other,0.0,2.0,1.0,112.97604123,1.0,26.0,34.414621628,3,1
3560,0,18700,93210.0,109980.0,DebtCon,ProfExe,7.0,0.0,0.0,145.48592651,2.0,20.0,22.496235519,4,1
3562,0,18700,66197.0,83151.0,HomeImp,ProfExe,12.0,0.0,2.0,157.94598178,0.0,14.0,29.349485795,4,2
3563,0,18700,66891.0,94454.0,DebtCon,Office,0.0,0.0,0.0,160.71128201,3.0,20.0,32.784193505,2,1
3564,1,18700,66003.0,82410.0,DebtCon,Mgr,0.0,1.0,0.0,85.77380757,1.0,23.0,51.517385302,1,1
3565,0,18700,45365.0,71853.0,DebtCon,Other,7.0,0.0,0.0,98.456484436,3.0,15.0,41.388747587,3,1
3566,0,18700,59929.0,89526.0,DebtCon,Office,0.0,0.0,0.0,64.454725278,0.0,22.0,35.087348647,2,1
3567,0,18700,87958.0,114696.0,DebtCon,Other,20.0,0.0,0.0,301.9122949,0.0,17.0,24.415219692,3,1
3568,0,18700,118208.0,130216.0,DebtCon,,14.0,0.0,0.0,190.95732454,0.0,17.0,40.748234633,3,1
3569,0,18700,39821.0,60672.0,HomeImp,Other,26.0,0.0,0.0,243.86876302,0.0,14.0,23.35928056,3,2
3570,0,18800,110098.0,120662.0,DebtCon,Other,0.0,0.0,0.0,122.16982106,1.0,21.0,39.322315408,3,1
3571,0,18800,77025.0,103322.0,HomeImp,ProfExe,8.0,0.0,0.0,87.133722098,0.0,15.0,33.405896838,4,2
3572,0,18800,70102.0,99841.0,HomeImp,ProfExe,10.0,0.0,0.0,68.168572872,0.0,16.0,32.853794362,4,2
3573,1,18800,67666.0,167619.0,HomeImp,ProfExe,14.0,0.0,0.0,135.95180823,1.0,11.0,47.590528653,4,2
3575,1,18800,73396.0,137076.0,DebtCon,Office,18.0,0.0,1.0,163.59204517,4.0,20.0,40.375372412,2,1
3576,0,18800,96272.0,163250.0,DebtCon,Mgr,2.0,0.0,0.0,204.49258593,1.0,19.0,37.868355391,1,1
3577,0,18800,98582.0,122597.0,HomeImp,Mgr,1.0,0.0,0.0,307.52479033,1.0,20.0,39.394168925,1,2
3578,0,18800,7739.0,65181.0,DebtCon,Sales,0.0,0.0,0.0,315.23089754,0.0,6.0,37.983557776,5,1
3579,0,18800,66562.0,90325.0,DebtCon,Other,0.0,1.0,1.0,112.90326219,2.0,25.0,33.162271481,3,1
3580,1,18800,63836.0,87000.0,DebtCon,Other,8.0,2.0,1.0,110.56666667,2.0,33.0,34.669820788500004,3,1
3581,0,18800,102120.0,165302.0,,Other,7.0,0.0,0.0,274.11292609,1.0,24.0,40.105029842,3,1
3582,0,18800,91731.0,125902.0,DebtCon,Office,24.0,0.0,0.0,276.7274249,2.0,16.0,32.294304005,2,1
3583,0,18800,22782.0,60590.0,HomeImp,ProfExe,8.0,0.0,0.0,198.87639548,0.0,13.0,30.329929987,4,2
3584,0,18800,88828.0,116683.0,DebtCon,ProfExe,6.0,0.0,0.0,141.84139798,1.0,20.0,21.679278339,4,1
3586,0,18900,63000.0,49442.0,DebtCon,Office,2.0,0.0,0.0,76.571848001,1.0,9.0,38.8759867,2,1
3587,0,18900,87081.0,115165.0,DebtCon,Other,13.0,0.0,0.0,120.46218617,1.0,8.0,34.400376562,3,1
